StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Informed Consent,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_17,Q20_18,Q20_19,Q20_20,Q20_DO_1,Q20_DO_2,Q20_DO_3,Q20_DO_4,Q20_DO_5,Q20_DO_6,Q20_DO_7,Q20_DO_8,Q20_DO_9,Q20_DO_10,Q20_DO_11,Q20_DO_12,Q20_DO_13,Q20_DO_14,Q20_DO_15,Q20_DO_16,Q20_DO_17,Q20_DO_18,Q20_DO_19,Q20_DO_20,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_DO_1,Q1_DO_2,Q1_DO_3,Q1_DO_4,Q1_DO_5,Q1_DO_6,Q1_DO_7,Q1_DO_8,Q1_DO_9,Q1_DO_10,Q1_DO_11,Q1_DO_12,Q1_DO_13,Q1_DO_14,Q1_DO_15,Q1_DO_16,Q1_DO_17,Q1_DO_18,Q1_DO_19,Q32,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q22_DO_7,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_DO_1,Q21_DO_2,Q21_DO_3,Q21_DO_4,Q21_DO_5,Q21_DO_6,Q21_DO_7,Q21_DO_8,Q21_DO_9,Q21_DO_10,Q24,Q33,Q34,Q29,Q28,Q28_27_TEXT,SC0,TWIN_ID,
6/10/2025 16:28,6/10/2025 16:36,100,431,1,6/10/2025 16:36,1,4,4,3,4,4,5,5,5,2,4,3,3,2,5,5,5,5,4,2,5,19,18,20,3,17,10,6,12,7,14,4,8,16,5,2,13,9,1,11,15,4,3,3,4,3,2,3,3,3,3,3,5,3,4,3,4,4,5,4,2,7,11,9,13,1,8,19,10,16,3,14,17,18,15,6,5,4,12,-3,5,4,4,4,5,4,2,6,3,4,1,7,2,5,3,5,2,4,3,4,4,3,4,5,1,9,5,6,3,4,7,2,8,10,2,2,This company's products have declined in quality leading to a drop in sales and an increase in complaints.  The leadership has failed here because employees are jumping ship. ,2,27,PC Support,241,1248,
6/10/2025 12:45,6/10/2025 13:02,100,1031,1,6/10/2025 13:02,1,3,4,3,2,3,4,4,4,2,2,2,2,4,2,4,3,4,4,4,4,17,3,14,11,13,7,10,15,1,9,19,4,20,8,5,12,6,2,18,16,4,4,3,3,3,5,4,3,4,4,5,4,4,2,3,2,4,5,3,14,13,3,7,6,18,12,2,11,15,17,8,9,1,4,10,16,19,5,-3,1,3,1,1,3,2,3,4,2,1,5,6,3,7,3,3,2,3,5,4,3,3,1,5,6,9,8,10,1,7,2,3,4,5,5,2,"This company is going downhill.  There are problems and issues that need to be addressed.  Sales dropped by $2M, call center complaints rose by 50K, complaints not resolved rose by 25% and service personnel turn-over rose by 15%.  Sales are dropping for some reason and it could be there is a problem with the product.  People are calling in and complaining, but the complaints are not getting resolved.  Personnel are feeling the effects of all this and not staying loyal to the company.  ",2,27,Beverages,195,1249,
6/18/2025 10:29,6/18/2025 10:37,100,433,1,6/18/2025 10:37,1,5,4,4,5,5,4,4,4,2,4,2,5,2,4,4,5,3,4,1,3,18,20,10,19,9,6,2,16,14,4,11,12,3,1,8,15,5,7,17,13,5,4,4,4,4,2,4,5,4,5,3,4,3,4,1,4,3,4,5,6,1,12,7,3,13,14,19,16,9,15,18,4,2,11,17,8,5,10,-3,3,4,5,5,3,3,4,7,2,4,3,6,5,1,2,2,5,2,5,1,2,5,3,5,9,8,4,10,5,6,3,1,7,2,1,1,Sales are down mostly due to bad customer service. ,5,18,,220,1250,
6/10/2025 22:07,6/10/2025 22:14,100,395,1,6/10/2025 22:14,1,2,4,4,3,5,4,5,4,2,2,2,2,2,4,2,4,4,5,4,4,20,16,10,1,14,18,9,15,17,12,7,6,11,2,19,5,13,8,4,3,4,4,2,4,2,5,4,4,2,4,5,5,4,2,4,2,2,5,4,2,18,10,14,16,15,11,3,13,5,17,7,9,6,19,4,12,1,8,-3,2,2,4,4,4,5,2,3,2,6,7,1,5,4,4,5,2,5,2,4,4,2,3,5,2,3,8,9,7,4,10,1,5,6,5,1,"The sales decreased and complaints increased from 2022 to 2023, which indicates a downturn for the company. Additionally because a higher percentage of complaints were not resolved, it seems that efficiency may have gone down as well. Finally, more service personnel are leaving the company than in 2022. It looks like the company is struggling to maintain its operations.",9,1,,213,1251,
6/10/2025 12:48,6/10/2025 12:56,100,457,1,6/10/2025 12:56,1,4,4,4,4,4,4,4,4,2,4,2,2,2,4,3,4,4,4,2,4,12,15,11,5,10,14,8,7,3,16,6,1,20,13,19,18,4,2,9,17,4,4,4,4,2,3,4,3,4,4,4,4,4,4,2,4,3,3,3,11,13,10,14,18,8,4,5,2,3,9,15,12,7,16,6,17,1,19,-3,3,4,4,4,4,4,2,6,7,5,3,1,4,2,4,4,2,4,3,4,4,2,4,5,8,3,7,5,6,4,10,1,2,9,5,1,"The sales from 2022 hasa good earning of 10M but and a 100k complaints. the following year erning only accoutn to 8M and the complaints have increased.there is a decline on quality control, prifit has been dow and quality has been down ",5,16,,222,1252,
6/10/2025 14:50,6/10/2025 15:03,100,790,1,6/10/2025 15:03,1,4,5,5,3,4,4,4,5,2,5,4,4,1,4,4,4,4,5,2,4,12,3,14,19,8,11,4,9,2,16,10,17,13,1,5,7,18,6,20,15,4,4,3,4,3,2,3,4,3,3,2,4,4,3,2,3,5,4,4,7,5,4,6,17,9,16,19,12,10,8,14,1,18,15,2,3,11,13,-3,4,4,4,4,2,4,1,4,6,3,2,5,7,1,2,2,4,2,5,2,2,4,2,5,7,4,2,1,9,8,5,6,3,10,4,4,"There have been a lot of problems going on with consumers and they're not happy as their calls for these problems are not being resolved.  There needs to be more focus on resolving issues that calls are being received about, as it's effecting the sales numbers quite dramatically.  The turn-over rate is high, so morale is low as well.  There needs to be focus on making sure workers are happy with our company, giving them support when needed.",7,21,,230,1255,
6/13/2025 19:44,6/13/2025 19:49,100,327,1,6/13/2025 19:49,1,2,2,2,1,2,3,3,2,2,3,2,2,3,2,2,3,3,3,2,1,4,19,10,6,9,11,16,20,17,15,1,3,13,7,18,12,14,8,2,5,3,2,3,3,4,4,4,4,5,4,4,4,3,3,2,4,3,4,4,5,14,18,12,11,10,16,2,1,3,15,17,6,13,7,8,4,19,9,-3,4,3,3,4,4,4,3,3,7,4,1,5,2,6,2,3,4,4,3,3,2,3,4,5,9,3,6,7,5,4,10,2,1,8,4,2,What has happened with the company is that sales have gone down. Sales have gone down and complaints from the call center have gone up. The company is not headed in a great direction.,6,26,,198,1256,
6/10/2025 14:50,6/10/2025 14:57,100,416,1,6/10/2025 14:57,1,5,4,4,3,5,4,4,3,2,3,5,4,2,3,4,4,4,4,2,5,4,1,11,18,5,8,7,13,14,10,3,2,9,15,16,19,17,20,12,6,4,2,3,4,1,2,4,5,4,4,3,4,2,2,3,2,4,5,5,7,12,4,10,13,5,11,3,8,2,15,18,6,1,14,17,16,19,9,-3,3,4,4,4,2,4,3,7,5,1,4,6,3,2,4,2,2,3,4,2,2,3,2,5,4,6,3,5,8,1,2,7,9,10,5,1,"Compared to 2022, the company is selling less products, having a major increase to call center complaints and a similar increase to these complaints not being resolved. On top of that, the company also had a drastic increase in their turn-over rate. It's difficult to surmise what exactly is happening, as I have no information about the companies practices or products, but it clearly isn't very good for their business, employees, or customers.",3,14,,211,1259,
6/10/2025 9:12,6/10/2025 9:22,100,576,1,6/10/2025 9:22,1,5,4,5,5,5,5,2,5,2,2,4,4,2,4,4,4,4,4,2,4,20,19,15,1,7,5,4,17,8,18,14,6,11,16,10,12,13,3,9,2,5,3,4,5,1,2,5,5,5,5,1,5,4,5,4,5,2,5,5,17,9,8,3,11,6,1,16,4,13,10,18,5,14,12,19,7,2,15,-3,3,3,3,3,3,3,3,5,6,3,4,7,1,2,3,3,3,3,3,3,3,3,3,5,7,5,6,9,8,2,10,1,4,3,5,2,"Something is wrong with the product or service, so Customer Service is inundated with angry callers, but with no way to resolve their complaints. As a result, those staff are quitting in large numbers.",4,23,,243,1260,
6/10/2025 8:42,6/10/2025 9:08,100,1540,1,6/10/2025 9:08,1,4,4,4,4,4,5,4,4,2,4,4,4,2,4,3,4,4,4,2,5,19,12,1,5,14,8,17,20,9,4,16,15,11,10,3,2,6,18,13,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,1,4,10,19,12,6,15,11,16,8,14,5,18,17,7,9,2,3,-3,4,4,4,4,4,4,4,6,3,1,2,7,5,4,4,4,1,4,4,4,4,4,4,5,4,5,10,6,7,2,8,9,3,1,1,1,"In this company there is a decline in perfomance.sales dropped from $10 million in 2022 to $8 million in 2023,while customer complaints rose from 100,000 to 150,000.Additionally ,the rate of unresolved complaints more than doubled ,from 20% to 45%,indicating worsening customer service.Service personell turnover also added from 10% to 25%, suggesting internal issues such as low morale or poor management.These trends point to serious operational and customer satisfaction problems.Thus poor perfoma",7,19,,233,1261,
6/10/2025 15:20,6/10/2025 15:27,100,379,1,6/10/2025 15:27,1,3,4,3,3,3,4,4,4,2,3,2,3,3,3,4,4,4,5,3,5,12,10,14,5,2,15,4,9,1,3,6,19,20,11,13,7,18,16,8,17,4,3,3,5,2,3,4,4,4,4,4,4,4,2,3,2,4,3,3,1,10,5,11,2,4,18,9,14,7,12,3,8,17,19,15,6,16,13,-3,3,3,3,4,4,4,3,6,1,5,3,2,4,7,4,4,2,3,2,3,4,3,3,5,3,6,1,2,10,9,5,8,7,4,5,1,"The company is doing worse than the previous year. The sales are down and their are more customer complaints as well. I think this company needs to make a change, or the numbers will continue to look bad for them.",4,13,,208,1262,
6/18/2025 15:16,6/18/2025 15:36,100,1184,1,6/18/2025 15:36,1,4,5,5,5,5,2,4,5,2,5,4,4,2,2,5,5,4,5,2,5,9,11,7,16,10,3,13,20,2,4,5,6,8,1,18,19,15,12,14,17,4,5,5,5,2,2,4,5,5,5,2,5,5,5,4,5,5,5,5,6,12,14,10,2,1,9,15,3,11,17,19,4,16,5,18,13,8,7,-3,5,3,5,4,5,5,1,6,3,2,1,5,7,4,5,4,1,5,2,5,5,2,5,5,7,1,3,8,2,4,5,10,9,6,4,2,"Sales are down possibly because of employee moral due to lack of actionable feedback from management. This leads to higher complaints from the customer which results in multiple call backs from the customer to resolve whatever issues  they are not getting answered to solve their problem. As a result, employees become negative leading to becoming  burned out which in turn causes increased turnover.",1,21,,264,1263,
6/10/2025 13:01,6/10/2025 13:11,100,552,1,6/10/2025 13:11,1,5,5,4,5,5,4,4,5,2,4,4,3,4,4,4,4,5,5,2,5,19,4,3,6,5,20,13,16,2,15,9,18,17,8,7,1,10,14,12,11,5,5,3,5,2,3,2,4,4,5,5,4,5,4,4,3,4,4,5,17,8,3,16,10,9,11,12,15,14,7,6,2,13,5,18,1,4,19,-3,3,5,5,5,5,5,1,1,3,7,2,6,5,4,3,5,1,4,1,5,5,1,5,5,3,7,4,8,2,1,5,10,9,6,4,2,"The company lost $2M in sales between 2022 and 2023. This may have been due to two things. The amount of unresolved complaints more than doubled during this time, going from 20% to 45%. This may have been due to a 15% increase in turnover of service personnel during that time. The call center complaints increased by 50%. ",1,21,,249,1265,
6/10/2025 11:12,6/10/2025 11:29,100,1019,1,6/10/2025 11:29,1,3,4,3,4,4,3,4,4,2,4,4,5,1,3,5,4,3,4,3,4,18,8,20,5,1,7,9,3,12,11,19,10,17,13,2,14,4,6,15,16,2,3,3,4,4,2,3,3,3,3,4,4,4,3,3,3,3,4,4,4,13,3,11,6,12,15,19,1,2,5,16,7,18,17,9,14,8,10,"""-3""",5,5,5,5,5,5,3,6,1,3,4,5,2,7,3,4,5,4,3,5,4,3,5,5,8,3,5,9,1,6,2,10,7,4,5,2,The company is regressing in sales this year which is not good for overall stock holder positivety. So it needs to build its sales tremendously for the company to succeed next year and after. Also there are way to many call center complaints that will drive down sales so this needs to be addressed immediately and progressively. The company can not survive with this many complaints. Also when there are complaints they need to be address immediately. Turnover is also a big problem needed to be fix,3,24,,233,1267,
6/10/2025 14:10,6/10/2025 14:30,100,1231,1,6/10/2025 14:30,1,4,5,2,3,3,5,5,4,2,2,3,3,3,4,4,5,5,5,2,5,6,5,17,16,13,11,19,4,7,15,9,8,3,10,2,14,12,18,1,20,4,5,3,5,1,3,3,4,5,3,4,4,4,4,5,4,5,4,4,1,17,3,7,10,12,2,6,16,8,9,11,18,4,15,13,19,14,5,-3,5,3,1,1,5,3,5,4,5,6,1,2,7,3,3,4,1,3,1,4,5,1,5,5,10,9,5,1,4,2,8,6,3,7,3,2,"It would appear that from 2022 to 2023, the performance of this company, overall, has declined. Not only have their sales decreased, but their success rate in dealing with customers has taken a dip as well. They have also struggled with keeping members of their workforce from one year to the next.",4,27,Groundskeeping and Maintenance,235,1268,
6/18/2025 14:59,6/18/2025 15:10,100,661,1,6/18/2025 15:10,1,4,5,3,5,5,4,4,5,2,4,3,5,1,5,5,5,4,4,1,4,1,18,13,12,10,7,4,17,14,15,3,8,9,19,16,11,2,5,20,6,4,5,2,5,2,2,4,5,4,3,1,3,3,3,1,2,3,5,4,16,19,1,3,5,4,11,6,9,12,2,10,15,14,8,7,18,13,17,-3,5,4,4,5,5,5,1,2,1,6,5,3,7,4,3,5,2,2,2,4,4,2,4,5,8,3,2,10,1,9,4,5,6,7,5,4,The companies sales have decreased $2M in the past year.  The call center complaints have risen dramatically.  The  call center does not resolve almost half of the customer complaints.  The call center has also lost more than double the past years service personal.  ,9,27,mortgage loan and real estate,257,1269,
6/19/2025 21:47,6/19/2025 21:53,100,344,1,6/19/2025 21:53,1,4,4,2,4,4,5,5,5,2,5,4,4,1,5,4,5,5,5,1,4,5,6,1,9,3,4,20,18,15,14,8,11,10,13,7,16,12,17,19,2,5,5,5,5,5,5,5,5,5,5,4,4,2,5,3,4,5,4,4,19,12,14,4,6,10,11,13,3,5,9,2,15,7,18,1,8,16,17,-3,5,5,5,5,5,5,1,3,7,6,2,1,4,5,5,4,1,5,3,5,5,4,4,5,9,5,2,1,4,3,8,10,6,7,5,4,Sales has dropped from 2022 to 2023 by 20%. They had an increase in call center complaints and most of those fell on deaf ears and was not resolved. Internal turn around had increased. Things are not looking good for this company. ,3,19,,264,1270,
6/10/2025 19:37,6/10/2025 19:54,100,975,1,6/10/2025 19:54,1,5,5,5,5,5,5,5,5,2,5,5,3,1,5,5,5,5,5,2,5,10,16,20,5,9,6,8,2,13,4,1,17,18,19,14,15,3,12,7,11,5,5,1,5,3,1,1,1,1,4,4,5,1,5,2,5,5,5,4,15,13,5,19,16,8,2,3,1,7,18,14,6,9,17,10,12,4,11,"""-3""",5,3,5,5,5,5,1,2,5,4,3,6,1,7,4,5,1,5,1,5,5,3,4,5,5,8,9,4,6,7,2,10,3,1,3,2,It looks like the company has a lot of recent turnover of employees. Which tells me that the company is not striving to make employees happy. Because of this complaints have gone up and have been unresolved. Because of the many more complaints and unresolved issues the product sales have gone down. Showing a general distrust for this company and it products.,7,1,,244,1271,
6/10/2025 15:35,6/10/2025 15:46,100,655,1,6/10/2025 15:46,1,3,3,4,3,4,4,4,4,2,3,3,3,3,2,4,4,3,4,3,4,11,4,10,2,17,19,20,6,1,15,14,12,9,16,5,3,18,7,13,8,4,3,3,4,2,2,2,4,4,3,4,4,4,3,3,2,2,4,4,2,15,9,11,14,4,1,12,18,7,10,5,17,3,16,13,19,8,6,"""-3""",5,5,5,5,3,5,3,1,6,2,4,3,5,7,5,4,5,3,4,4,5,4,5,5,6,8,10,1,5,9,4,7,2,3,1,2,They had a high turnover and maybe lack of experience to make the consumer satisfied,7,19,,222,1272,
6/10/2025 12:22,6/10/2025 12:36,100,815,1,6/10/2025 12:36,1,5,5,4,4,5,4,4,4,2,4,4,3,3,4,3,5,5,5,2,5,20,4,16,5,13,19,1,12,18,7,14,15,11,6,2,17,9,8,10,3,5,4,3,5,1,2,3,4,4,4,2,4,5,4,4,5,5,5,5,19,18,6,8,11,9,7,10,3,16,1,5,14,2,12,15,4,13,17,-3,4,5,4,4,5,4,1,3,2,1,7,6,4,5,4,4,2,4,2,5,5,2,5,5,3,5,9,8,6,2,4,10,1,7,4,2,There are some real issues with this company. First of all sales are down while call complaints are up. Not only are the complaints up but those being resolved are way down and the personal turnover has gone up. I believe that this fall solely on the leadership of the company. They either don't have the knowledge to be able to run a successful business or they don't care about the consumer or the employees. ,2,27,Residential construction,260,1273,
6/10/2025 14:01,6/10/2025 14:17,100,980,1,6/10/2025 14:17,1,2,3,2,2,3,4,5,5,2,2,2,4,4,3,3,4,4,4,4,5,1,19,13,11,10,8,2,7,18,15,5,4,9,12,16,17,20,3,14,6,4,3,4,5,2,3,4,4,4,4,4,4,4,2,3,3,4,4,3,15,16,11,3,18,1,17,5,4,2,9,8,13,14,19,12,10,6,7,-3,2,3,3,4,4,4,2,2,1,5,6,4,7,3,4,4,2,4,2,5,4,2,4,5,10,7,1,9,3,6,4,2,5,8,1,1,"I think something is going on within the company, some kind of major changes for these figures to be happening. The company has undergone a significant turnaround in just one year. ",5,19,,211,1274,
6/11/2025 18:06,6/11/2025 18:12,100,360,1,6/11/2025 18:12,1,4,5,5,4,4,5,4,5,2,5,5,4,1,3,5,4,5,2,1,5,1,20,5,17,14,4,9,3,15,6,8,12,7,16,13,2,19,11,18,10,4,4,2,4,2,4,2,3,4,2,1,2,5,1,2,1,4,2,4,16,5,3,8,11,14,19,18,17,7,12,13,4,10,15,9,2,1,6,-3,5,5,5,5,5,5,1,1,5,4,3,6,2,7,4,5,5,4,4,5,4,2,5,5,1,9,10,2,7,3,8,4,6,5,4,1,"50% increase in number of call center complaints, and more than double the share of complaints that are not resolved, potentially due to 2.5x as much employee turnover in 2022 driving $2MM lower sales than the previous year",3,1,,231,1275,
6/10/2025 15:35,6/10/2025 15:48,100,743,1,6/10/2025 15:48,1,4,4,4,4,5,4,5,5,2,4,4,3,2,3,5,5,4,5,2,5,15,20,2,5,8,9,7,14,3,6,16,13,4,17,18,1,10,11,19,12,5,5,4,4,2,2,2,5,4,4,2,4,3,2,2,3,4,5,5,19,6,2,5,10,14,15,16,18,13,8,9,11,4,17,1,7,3,12,-3,4,3,4,4,5,5,1,4,1,3,6,5,7,2,3,5,1,4,1,5,4,1,4,5,7,5,10,6,2,8,3,9,1,4,2,4,"It appears that due to an increase in call center complaints and service personnel turn-over, it caused a rising number of complaints that went unresolved. That then caused the company's revenue to decrease by $2 million dollars.",1,14,,234,1276,
6/10/2025 15:12,6/10/2025 15:27,100,893,1,6/10/2025 15:27,1,4,5,4,4,4,5,4,5,2,2,2,3,4,4,5,4,4,4,2,5,16,20,19,2,12,7,4,9,15,5,11,18,10,17,6,3,14,13,1,8,5,4,2,5,2,3,3,5,5,4,2,5,2,4,3,4,4,5,4,2,3,4,11,13,19,5,7,6,10,18,17,9,1,8,15,16,12,14,-3,4,4,4,1,3,4,2,2,5,3,1,7,4,6,4,5,1,5,2,4,5,1,5,5,1,10,3,6,7,4,8,9,2,5,2,1,"It seems that the service manager is failing to maintain an efficient department and employees and customers are not being supported sufficiently, resulting in high employee turnover and lower sales. ",6,19,,234,1277,
6/10/2025 17:44,6/10/2025 18:01,100,1048,1,6/10/2025 18:01,1,4,5,4,3,5,4,4,4,2,4,3,4,3,3,4,4,4,4,2,3,14,16,17,3,2,1,13,18,8,15,11,12,20,19,5,9,6,10,7,4,4,3,4,4,2,2,3,4,4,4,3,4,3,3,4,4,5,5,5,4,17,8,13,14,2,10,15,7,16,6,9,11,3,5,19,1,18,12,-3,2,3,4,2,3,4,4,2,6,4,7,3,1,5,1,1,4,1,3,2,2,3,2,5,8,5,6,2,4,7,10,9,1,3,3,2,Over the past year this company has lost 15% more service personnel. This is causing the higher number of complaints to go unresolved more often. This in turn has caused sales to drop by a large margin year to year.,9,27,retail trade,223,1278,
6/10/2025 9:07,6/10/2025 9:18,100,697,1,6/10/2025 9:18,1,4,5,1,3,3,5,5,4,2,1,2,2,2,4,2,4,5,4,3,5,6,10,2,1,19,5,15,18,9,17,4,20,13,3,7,12,8,16,14,11,4,4,2,5,2,1,2,2,2,4,5,5,1,4,4,4,5,3,4,4,1,10,2,7,8,6,13,19,11,18,3,15,16,9,17,5,14,12,-3,4,4,3,3,5,5,1,3,2,5,1,4,7,6,2,4,3,4,2,4,4,3,5,5,4,1,6,5,9,7,3,10,8,2,5,2,"It would seem that the company had a really bad year in 2023 compared to 2022, the company's product or service they offered likely did not meet customer expectation, seeing the call center complaints, the product/service were likely bad/defective or were easily broken which caused people to call in and the company wasn't able to fix a good amount of issues from those call ins which showcases poor customer service.",4,27,automotive,226,1279,
6/13/2025 20:14,6/13/2025 20:21,100,435,1,6/13/2025 20:21,1,5,4,5,4,5,5,5,5,2,5,5,4,1,4,4,5,5,5,1,5,6,17,8,18,20,3,2,7,13,19,16,15,4,12,11,1,10,14,5,9,5,3,2,4,1,1,2,5,5,5,4,4,2,2,1,3,2,5,4,12,10,9,17,13,15,16,18,19,5,6,1,8,2,7,14,3,11,4,-3,3,3,3,3,3,3,1,3,2,6,4,5,7,1,3,3,3,3,3,3,3,3,3,5,5,8,10,6,7,3,1,4,9,2,5,1,The company is seeing an increase in customer complaints and those complaints not being resolved.  At the same time there is an increase in service personnel turnover and a decrease in overall sales.,3,12,,222,1281,
6/10/2025 10:11,6/10/2025 10:27,100,965,1,6/10/2025 10:27,1,2,3,4,3,3,3,3,3,2,3,2,3,3,2,3,4,2,4,3,2,12,10,4,3,1,5,18,17,11,2,19,8,14,7,6,20,15,16,13,9,3,3,3,3,2,3,3,4,4,3,3,3,4,2,3,2,2,3,3,3,12,18,16,15,5,19,2,10,11,4,14,13,8,9,17,7,6,1,-3,4,3,3,3,3,4,3,7,4,2,5,6,3,1,4,3,3,3,2,4,3,3,4,5,1,5,3,7,6,8,4,2,10,9,2,4,The company is having more problems in 2023. They're in trouble in all areas. They need to work on improvements to get back on track. ,5,19,,196,1282,
6/10/2025 12:09,6/10/2025 12:18,100,493,1,6/10/2025 12:18,1,3,4,4,4,3,3,3,4,2,4,4,4,1,3,4,4,4,4,1,4,5,20,8,3,6,18,19,2,10,4,17,12,15,9,14,16,13,11,7,1,4,3,3,3,2,3,4,4,4,4,2,4,4,2,4,2,4,4,3,5,15,3,6,8,12,16,19,4,11,18,7,9,13,14,2,1,17,10,-3,4,4,4,4,4,4,2,5,3,4,1,7,2,6,4,5,3,5,1,3,5,2,3,5,3,8,10,2,5,4,9,1,6,7,5,1,"Company began having problems with the product and complaints increased along with an increasing number of complaints not being resolved leading to decreased sales. Additionally, the increased complaints and problems with the product likely led to an increase in unhappy service personnel causing more people to leave the company.",7,25,,240,1284,
6/10/2025 9:59,6/10/2025 10:51,100,3084,1,6/10/2025 10:51,1,5,5,4,4,5,5,5,5,2,4,4,4,2,3,5,5,5,5,1,5,15,13,12,10,20,18,7,11,16,5,3,19,9,8,1,4,6,14,17,2,5,4,2,5,1,2,2,4,5,5,3,5,4,4,3,4,5,5,5,6,9,3,13,12,15,11,18,5,7,19,10,4,14,17,1,2,16,8,-3,5,5,5,5,4,5,1,2,1,5,3,7,4,6,5,5,4,4,1,4,5,2,4,5,4,1,7,3,9,10,6,2,8,5,5,1,"Sales have gone down because of a 50% increase in call center complaints. Most likely, this is because of a problem with the product, maybe quality going downhill. Complaints are getting resolved at a much worse rate than the previous year so that is most likely leading to less return customers and business. Service personnel turn-over increasing shows a lot of unhappiness with the company and employees not sticking with them. Everything is going downhill rapidly.",2,19,,262,1286,
6/10/2025 20:05,6/10/2025 20:14,100,551,1,6/10/2025 20:14,1,5,4,4,4,5,5,5,3,2,4,4,4,1,4,4,5,4,4,1,5,8,17,3,16,12,7,10,1,11,6,13,15,5,9,19,4,14,20,18,2,4,3,4,5,2,3,3,4,4,3,4,4,4,3,3,2,4,4,3,19,5,13,6,16,14,17,3,9,4,8,12,11,15,1,7,10,2,18,-3,4,3,3,2,1,2,2,1,3,4,7,6,5,2,3,4,2,4,2,3,3,2,3,5,3,2,5,9,4,6,10,1,7,8,5,1,"This company is struggling with customer satisfaction. Sales have dropped, but complaints are up -- not just percentage-wise, but by a flat figure. And they aren't being resolved. Meanwhile, service personnel are quitting at a much higher rate. This suggests that they are quitting over dealing with the customer complaints, indicating a failed product update.",7,14,,222,1287,
6/11/2025 15:43,6/11/2025 15:54,100,698,1,6/11/2025 15:54,1,3,4,3,3,5,5,5,5,2,3,2,3,2,4,4,4,4,5,3,5,9,15,13,16,8,19,20,5,4,18,3,6,10,2,17,7,14,12,11,1,4,3,3,4,2,3,3,4,4,3,4,4,3,2,3,2,4,3,3,8,10,15,13,16,4,19,5,11,2,6,3,17,9,12,1,7,18,14,-3,4,3,3,4,4,4,3,2,5,7,1,6,3,4,3,3,3,3,3,3,4,3,3,5,3,1,2,4,8,5,7,9,6,10,3,1,Sales have gone down while customer service problems have increased. Employee turnover has also increased. The company appears to be going downhill. ,4,21,,216,1289,
6/10/2025 11:02,6/10/2025 11:06,100,259,1,6/10/2025 11:06,1,2,3,4,3,2,2,4,4,2,1,4,4,3,4,3,3,4,2,2,3,13,12,3,4,19,20,6,8,9,2,1,16,17,10,15,5,11,14,7,18,4,4,4,4,3,5,4,5,3,4,3,4,5,4,2,4,5,5,3,12,19,2,3,6,18,5,8,10,17,11,16,9,1,14,15,7,4,13,-3,2,3,2,2,3,4,4,2,3,4,7,6,5,1,4,2,4,2,4,1,1,4,1,5,3,5,4,6,1,2,7,8,10,9,5,1,The company is losing money because people are dissatisfied with the service they are receiving and the lack of resolution to their complaints. ,7,19,,204,1290,
6/15/2025 0:06,6/15/2025 0:24,100,1055,1,6/15/2025 0:24,1,5,5,4,4,5,4,2,3,2,4,4,5,1,4,4,4,3,5,1,4,3,20,5,14,10,11,16,18,15,19,7,8,6,2,1,17,13,9,4,12,4,4,3,3,2,2,3,5,4,4,2,4,4,3,2,2,5,2,4,19,13,4,2,12,17,6,8,1,5,11,18,9,14,10,7,16,15,3,-3,4,4,2,3,3,4,1,2,5,4,7,6,1,3,3,4,3,4,4,2,3,1,1,5,8,10,9,1,6,7,5,4,3,2,1,2,"It seems like the company's quality and attention to detail has fallen off. The increase in turnover might also hint at some sort of managerial issues, that could also contribute to teh quality decrease.",4,1,,209,1291,
6/11/2025 14:24,6/11/2025 14:30,100,367,1,6/11/2025 14:30,1,4,2,3,3,3,2,4,5,2,3,2,3,4,4,2,4,3,3,3,4,19,11,17,16,14,20,9,4,15,8,10,7,13,12,5,2,1,18,6,3,4,3,4,4,2,4,4,4,4,4,2,5,5,4,4,4,5,5,4,14,2,12,7,8,6,18,1,9,17,19,15,3,11,16,5,4,10,13,-3,5,4,3,3,5,4,3,7,4,2,5,6,3,1,3,4,1,3,3,4,4,2,5,5,2,10,7,3,9,1,4,6,8,5,4,1,This company has seen an uptick in complaint calls but a down crease by 2 million dollars in their sales form 2022 to 2023. The format of the page isn't allowing me to see the rest of the graph...,4,18,,220,1292,
