StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q11_1,Q125,Q67,Q121,Q122,Q138_1,Q140_1,Q142_1,Q2_1,Q2_1,Group,Create New Field or Choose From Dropdown...,FL_4_DO_FL_28,FL_4_DO_FL_29,FL_4_DO_FL_30,FL_4_DO_FL_31,FL_4_DO_FL_32,FL_4_DO_FL_34,TWIN_ID
4/21/25 12:31,4/21/25 12:33,0,100,97,1,4/21/25 12:33,R_7te9aOC1FeA2JzP,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,,2,4,2,2,,,,3,,UA,,4,3,5,1,6,2,569
4/21/25 15:09,4/21/25 15:10,0,100,86,1,4/21/25 15:10,R_35PKzZfEoMbbKTL,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2279x954,,2,4,1,1,6,,,,,BT,,3,6,4,2,5,1,570
4/21/25 12:13,4/21/25 12:14,0,100,54,1,4/21/25 12:14,R_1C2qHHVtK24YbKx,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,4,4,3,1,1,,,,,,CT,,6,4,1,5,3,2,573
4/21/25 15:58,4/21/25 15:59,0,100,56,1,4/21/25 15:59,R_74FSWXUEzmwkxnr,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1680x1050,,2,9,2,2,,7,,,,PSA,,3,2,6,4,5,1,574
4/21/25 12:14,4/21/25 12:16,0,100,108,1,4/21/25 12:16,R_5EbtyYD3oPM5NMO,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,4,5,1,1,,6,,,,PSA,,2,3,6,4,1,5,575
4/21/25 12:20,4/21/25 12:21,0,100,91,1,4/21/25 12:21,R_3Lkx1B1ABu1Ik4p,,,,,anonymous,EN,Chrome,93.0.4577.107,CrOS x86_64 14092.77.0,1366x768,,4,6,1,2,,,5,,,PSB,,1,5,2,6,4,3,576
4/21/25 12:25,4/21/25 12:34,0,100,572,1,4/21/25 12:34,R_5QG1OrqwsglsJZN,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,4,1,9,2,2,,,,,,CT,,6,5,3,2,4,1,577
4/21/25 17:54,4/21/25 17:56,0,100,152,1,4/21/25 17:56,R_7KeAFsdP5w2SSCF,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,4,4,1,2,,,6,,,PSB,,3,4,1,6,5,2,579
4/21/25 14:51,4/21/25 14:56,0,100,348,1,4/21/25 14:56,R_10mQavCs8ab5xjH,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,1,4,2,1,,,,2,,UA,,5,4,1,3,6,2,580
4/21/25 12:48,4/21/25 12:51,0,100,195,1,4/21/25 12:51,R_3Vrul2l17N2Uy2z,,,,,anonymous,EN,Chrome,132.0.0.0,Windows NT 10.0,2560x1440,,2,4,2,2,,6,,,,PSA,,2,3,6,1,4,5,581
4/21/25 12:59,4/21/25 13:00,0,100,40,1,4/21/25 13:00,R_6lz5BRpsGKrqmuN,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,1,1,2,,5,,,,PSA,,3,2,6,4,1,5,582
4/21/25 12:50,4/21/25 12:52,0,100,94,1,4/21/25 12:52,R_7IEDNojslyRVeo1,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1360x768,,1,9,2,2,5,,,,,BT,,2,6,4,5,1,3,583
4/21/25 12:38,4/21/25 12:40,0,100,76,1,4/21/25 12:40,R_5fP0nTrEJK9l58B,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,6,2,2,,,5,,,PSB,,4,3,2,6,1,5,584
4/21/25 14:24,4/21/25 14:25,0,100,66,1,4/21/25 14:25,R_7Ovmkyv7lx7QP08,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,3,8,1,1,,,6,,,PSB,,3,1,5,6,2,4,585
4/21/25 13:32,4/21/25 13:36,0,100,185,1,4/21/25 13:36,R_5OaBMe8UFywtvsR,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1536x864,,2,5,1,2,,,,1,,UA,,1,3,4,2,6,5,586
4/21/25 19:29,4/21/25 19:29,0,100,44,1,4/21/25 19:29,R_1qI4o57N9Z5FT3r,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,2560x1440,,4,7,1,2,,,6,,,PSB,,4,2,1,6,3,5,588
4/21/25 16:16,4/21/25 16:17,0,100,54,1,4/21/25 16:17,R_5mt7DgEgwgK6Apn,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,4,1,1,,,,,1,NANT,,1,3,4,5,2,6,590
4/21/25 12:21,4/21/25 12:23,0,100,140,1,4/21/25 12:23,R_7ghdLqdY4s42m0Y,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,1,9,2,2,,5,,,,PSA,,1,5,6,2,3,4,592
4/22/25 2:33,4/22/25 2:35,0,100,98,1,4/22/25 2:35,R_5fZ8gQlh3wZyZfh,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,7,1,1,,,3,,,PSB,,2,3,4,6,1,5,596
4/21/25 16:08,4/21/25 16:23,0,100,902,1,4/21/25 16:23,R_12L2mkYuE6hEq8F,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,4,5,2,2,,,,,,CT,,6,1,4,2,5,3,598
4/21/25 19:07,4/21/25 19:08,0,100,62,1,4/21/25 19:08,R_6tbUqchgw3fe7Xb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,3,7,1,1,,,,,1,NANT,,2,3,5,1,4,6,599
4/21/25 19:28,4/21/25 19:29,0,100,72,1,4/21/25 19:29,R_5H8m3QpvdlQ5seM,,,,,anonymous,EN,Chrome,133.0.0.0,Macintosh,1920x1080,,2,7,2,1,5,,,,,BT,,1,6,4,3,2,5,600
4/21/25 13:54,4/21/25 13:54,0,100,51,1,4/21/25 13:54,R_744ZnfmIRrzkJ5T,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,1,2,4,1,1,,,,,,CT,,6,1,5,3,2,4,601
4/21/25 16:18,4/21/25 16:18,0,100,51,1,4/21/25 16:18,R_1rpjP8MLVpEfEFe,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1707x960,,3,9,1,2,5,,,,,BT,,2,6,5,4,1,3,602
4/21/25 12:38,4/21/25 12:40,0,100,118,1,4/21/25 12:40,R_7dojOEiAPOW9LwZ,,,,,anonymous,EN,Chrome,133.0.0.0,Windows NT 10.0,1920x1080,,3,7,1,2,4,,,,,BT,,1,6,2,3,4,5,603
4/21/25 12:20,4/21/25 12:21,0,100,47,1,4/21/25 12:21,R_1dxY5dH8Q488Frc,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,9,2,2,,,,1,,UA,,2,4,1,5,6,3,604
4/21/25 15:27,4/21/25 15:33,0,100,335,1,4/21/25 15:33,R_5YytUTSRgYrvgLr,,,,,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,1366x768,,4,2,2,2,,,4,,,PSB,,4,1,5,6,2,3,607
4/21/25 12:12,4/21/25 12:13,0,100,50,1,4/21/25 12:13,R_52XjWqzkovPdOUB,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,4,1,2,,,2,,,PSB,,5,3,2,6,4,1,610
4/21/25 12:17,4/21/25 12:18,0,100,56,1,4/21/25 12:18,R_7Qm1N3RtSLUuV1M,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x960,,2,4,1,1,,7,,,,PSA,,2,1,6,4,5,3,612
4/21/25 18:33,4/21/25 18:34,0,100,83,1,4/21/25 18:34,R_7MRL1VpyILH7jVm,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,6,2,2,,,,,1,NANT,,2,3,5,4,1,6,613
4/21/25 12:10,4/21/25 12:11,0,100,76,1,4/21/25 12:11,R_6L4EEi3sLvC6Qbl,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,1,3,1,2,2,,,,,,CT,,6,5,2,3,1,4,614
4/21/25 14:00,4/21/25 14:06,0,100,361,1,4/21/25 14:06,R_5aP0FV3vLKBTr0a,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,5,1,2,,5,,,,PSA,,4,3,6,2,5,1,618
4/21/25 12:29,4/21/25 12:30,0,100,64,1,4/21/25 12:30,R_1FlAPVt6CkaF3hf,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,6,1,2,,6,,,,PSA,,1,3,6,4,5,2,619
4/21/25 14:04,4/21/25 14:07,0,100,176,1,4/21/25 14:07,R_7wuk9reCYwAmpgt,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,1,1,1,,1,,,,PSA,,5,4,6,2,1,3,620
4/21/25 12:34,4/21/25 12:35,0,100,47,1,4/21/25 12:35,R_7J90Ku8yRRrwKyx,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1536x864,1,4,7,1,2,,,,,,CT,,6,5,1,2,3,4,621
4/21/25 12:18,4/21/25 12:19,0,100,98,1,4/21/25 12:19,R_6copqyVjJIMZSij,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,3,3,1,1,,,,,6,NANT,,1,2,4,5,3,6,623
4/21/25 17:55,4/21/25 17:56,0,100,88,1,4/21/25 17:56,R_7eLbTmxUoEFPgF5,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,2,2,1,,,,,1,NANT,,3,4,5,2,1,6,624
4/21/25 12:18,4/21/25 12:26,0,100,511,1,4/21/25 12:26,R_6ejZErSGD1UaCWX,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,1,3,5,2,2,,,,,,CT,,6,1,4,2,5,3,625
4/21/25 12:55,4/21/25 12:57,0,100,105,1,4/21/25 12:57,R_5o5tHphtJGebo1q,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1366x768,,3,4,2,2,,,,2,,UA,,1,4,2,5,6,3,626
4/21/25 12:20,4/21/25 12:21,0,100,61,1,4/21/25 12:21,R_5qTJDgQTfnJ4Um8,,,,,anonymous,EN,Chrome,135.0.0.0,Linux x86_64,1280x720,7,3,1,2,2,,,,,,CT,,6,2,5,3,4,1,627
4/21/25 12:26,4/21/25 12:28,0,100,106,1,4/21/25 12:28,R_1eMfVVr5Sd6jKzT,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,1,1,1,,5,,,,PSA,,2,4,6,5,3,1,629
4/22/25 5:31,4/22/25 5:32,0,100,63,1,4/22/25 5:32,R_5CBJNYYYNJIQAUq,,,,,anonymous,EN,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1536x864,,2,2,2,2,,4,,,,PSA,,3,2,6,1,5,4,630
4/21/25 12:44,4/21/25 12:45,0,100,74,1,4/21/25 12:45,R_7CjnC4xL5hmz571,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,1,1,1,1,,,,,1,NANT,,5,1,4,2,3,6,631
4/21/25 13:27,4/21/25 13:28,0,100,83,1,4/21/25 13:28,R_31yY3Zq8ulE8Vrp,,,,,anonymous,EN,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,,2,9,1,1,,,,,1,NANT,,4,2,5,3,1,6,632
4/21/25 12:33,4/21/25 12:35,0,100,115,1,4/21/25 12:35,R_3dYzEuBPCizey6P,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,7,1,2,,,,1,,UA,,4,5,3,1,6,2,633
4/21/25 13:27,4/21/25 13:30,0,100,171,1,4/21/25 13:30,R_5EVTuxVWI3cc4ky,,,,,anonymous,EN,Firefox,126,Windows NT 10.0,1280x720,,2,2,1,2,,3,,,,PSA,,1,2,6,5,4,3,635
4/21/25 12:11,4/21/25 12:12,0,100,58,1,4/21/25 12:12,R_6kbTsZGeH7Lfmna,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,4,2,4,2,1,,,,,,CT,,6,4,3,2,5,1,638
4/21/25 12:59,4/21/25 12:59,0,100,52,1,4/21/25 12:59,R_5qTCtu77T41yhXD,,,,,anonymous,EN,Chrome,122.0.0.0,Windows NT 10.0,1536x864,,4,4,1,2,,6,,,,PSA,,5,2,6,4,3,1,639
4/21/25 13:33,4/21/25 13:35,0,100,83,1,4/21/25 13:35,R_6cYfG7JBaEYMgml,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,3,4,1,1,,,,,2,NANT,,4,2,3,1,5,6,641
4/21/25 15:55,4/21/25 15:56,0,100,80,1,4/21/25 15:56,R_3k3PQsBE7hVjxXH,,,,,anonymous,EN,Chrome,133.0.0.0,Macintosh,1440x900,,4,7,2,2,,,,,1,NANT,,5,2,1,4,3,6,642
4/21/25 23:13,4/21/25 23:14,0,100,66,1,4/21/25 23:14,R_5rOvtWtIAhiWwT0,,,,,anonymous,EN,Firefox,137,Macintosh,1920x1080,,2,9,2,1,,2,,,,PSA,,4,3,6,1,5,2,643
4/21/25 12:18,4/21/25 12:19,0,100,68,1,4/21/25 12:19,R_6GKsy7bjjZj13LL,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,3,5,1,2,,6,,,,PSA,,1,2,6,4,5,3,644
4/21/25 12:12,4/21/25 12:15,0,100,174,1,4/21/25 12:15,R_3MuFA73v00KDGa8,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,1,2,2,6,,,,,BT,,4,6,5,2,3,1,645
4/21/25 12:10,4/21/25 12:13,0,100,186,1,4/21/25 12:13,R_72K6obMViqN58UV,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,2240x1260,,3,2,1,1,7,,,,,BT,,4,6,2,3,1,5,647
4/21/25 14:09,4/21/25 14:12,0,100,163,1,4/21/25 14:12,R_31zuwFknG5D3GOP,,,,,anonymous,EN,Safari,18.3,Macintosh,1440x900,,4,6,2,2,,7,,,,PSA,,3,5,6,4,1,2,650
4/21/25 12:29,4/21/25 12:32,0,100,154,1,4/21/25 12:32,R_7F04YbbyHdSVyGB,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1657x932,,4,2,2,2,,,2,,,PSB,,4,1,5,6,3,2,651
4/21/25 12:14,4/21/25 12:16,0,100,113,1,4/21/25 12:16,R_5Byt4FewZrKzSkV,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1600x900,,3,6,1,2,,,,2,,UA,,5,1,3,2,6,4,652
4/21/25 12:34,4/21/25 12:35,0,100,103,1,4/21/25 12:35,R_75SCmXTwEWCivz0,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,2,4,1,1,7,,,,,BT,,2,6,4,3,5,1,654
4/21/25 13:05,4/21/25 13:09,0,100,243,1,4/21/25 13:09,R_1MuGtHNwFz4TOg2,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1360x768,,4,4,1,2,,7,,,,PSA,,5,4,6,2,3,1,656
4/21/25 20:27,4/21/25 20:28,0,100,45,1,4/21/25 20:28,R_5D1AtloCDNHoF9b,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,7,1,1,,5,,,,PSA,,2,1,6,3,5,4,659
4/21/25 14:02,4/21/25 14:04,0,100,150,1,4/21/25 14:04,R_1hxQdLgAYaiZB4Y,,,,,anonymous,EN,Chrome,131.0.0.0,Windows NT 10.0,949x593,3,2,9,2,2,,,,,,CT,,6,3,2,4,1,5,661
4/21/25 12:11,4/21/25 12:12,0,100,69,1,4/21/25 12:12,R_78Z0C3wyMMh3K4o,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,1,5,2,1,,,,4,,UA,,4,1,2,3,6,5,662
4/21/25 15:29,4/21/25 15:31,0,100,103,1,4/21/25 15:31,R_1CrCcDZsruDHD97,,,,,anonymous,EN,Chrome,135.0.0.0,Android 10,412x915,,2,3,2,2,,,7,,,PSB,,2,5,3,6,1,4,663
4/21/25 17:59,4/21/25 18:00,0,100,81,1,4/21/25 18:00,R_7gUycn1JKAlOO1n,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1138x640,1,2,4,2,2,,,,,,CT,,6,3,4,1,2,5,664
4/22/25 1:10,4/22/25 1:11,0,100,68,1,4/22/25 1:11,R_73EmrB4qmsFTYVy,,,,,anonymous,EN,Chrome,130.0.0.0,Windows NT 10.0,1920x1080,,1,2,2,2,,,3,,,PSB,,4,3,2,6,1,5,665
4/21/25 13:11,4/21/25 13:13,0,100,128,1,4/21/25 13:13,R_5q3w0viewgf4hh1,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,1,2,2,6,,,,,BT,,5,6,4,1,2,3,667
4/21/25 12:28,4/21/25 12:36,0,100,476,1,4/21/25 12:36,R_56rj6JSQIugr1lf,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1500x1000,,1,7,1,2,,6,,,,PSA,,2,1,6,4,5,3,668
4/21/25 18:24,4/21/25 18:25,0,100,40,1,4/21/25 18:25,R_77vRbIDxQGFj7y1,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1710x1107,,3,9,1,2,5,,,,,BT,,1,6,5,2,3,4,669
4/21/25 13:59,4/21/25 14:01,0,100,93,1,4/21/25 14:01,R_6OVte4kTvB9gOxr,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,2,6,2,2,,,5,,,PSB,,4,3,1,6,5,2,670
4/21/25 14:07,4/21/25 14:09,0,100,121,1,4/21/25 14:09,R_7EWMQqriAiHOIqS,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,2,4,2,1,1,,,,,,CT,,6,2,1,4,5,3,671
4/21/25 22:51,4/21/25 22:52,0,100,37,1,4/21/25 22:52,R_7dMYidcFa0jCBWo,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x800,,3,9,2,2,4,,,,,BT,,1,6,5,3,4,2,675
4/21/25 12:28,4/21/25 12:30,0,100,97,1,4/21/25 12:30,R_549O3Ls9MyD2nvj,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1366x768,,2,7,1,2,7,,,,,BT,,1,6,2,3,5,4,676
4/21/25 12:47,4/21/25 12:47,0,100,27,1,4/21/25 12:47,R_5hHavs90yO1mOgJ,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,,3,4,1,1,,,,,1,NANT,,1,2,3,4,5,6,677
4/21/25 17:27,4/21/25 17:27,0,100,37,1,4/21/25 17:27,R_3XPqvNpeclxdb1v,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,,2,8,2,2,,,,,2,NANT,,2,1,5,4,3,6,679
4/21/25 14:24,4/21/25 14:25,0,100,49,1,4/21/25 14:25,R_1rlFmehhr3Ksj7s,,,,,anonymous,EN,Chrome,134.0.0.0,Macintosh,2048x1152,,2,5,2,2,,,,1,,UA,,3,4,5,1,6,2,683
4/21/25 12:14,4/21/25 12:17,0,100,194,1,4/21/25 12:17,R_1GDMESsSoTbjiBF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,1,3,7,1,2,,,,,,CT,,6,4,3,1,2,5,684
4/21/25 13:39,4/21/25 13:41,0,100,116,1,4/21/25 13:41,R_1WMKzNj0aiRjmdr,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,2,6,1,1,5,,,,,BT,,2,6,3,5,1,4,685
4/21/25 12:15,4/21/25 12:15,0,100,42,1,4/21/25 12:15,R_5joCes9QNygMtR6,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,2,2,4,1,2,,,,,,CT,,6,2,1,5,4,3,686
4/21/25 14:53,4/21/25 14:54,0,100,59,1,4/21/25 14:54,R_5MG8X4J0NXqVGs3,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,8,1,1,,,,,1,NANT,,5,3,2,1,4,6,688
4/21/25 15:34,4/21/25 15:36,0,100,115,1,4/21/25 15:36,R_6D5rArD8M2OlAqM,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1920x1080,,4,7,1,1,,,,,3,NANT,,2,3,4,5,1,6,690
4/21/25 12:11,4/21/25 12:26,0,100,909,1,4/21/25 12:26,R_5dZjufGrXuL1pUy,,,,,anonymous,EN,Firefox,137,Macintosh,1280x800,,2,2,1,1,,,3,,,PSB,,2,5,1,6,4,3,693
4/21/25 20:37,4/21/25 20:38,0,100,46,1,4/21/25 20:38,R_7wNtTwtzN2LOwCI,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1280x720,,3,9,2,2,,,,3,,UA,,1,2,4,5,6,3,694
4/21/25 15:38,4/21/25 15:39,0,100,51,1,4/21/25 15:39,R_6KRaIZjlRt7Ru93,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,1,3,5,1,1,,,,,,CT,,6,3,2,5,1,4,695
4/21/25 20:00,4/21/25 20:01,0,100,58,1,4/21/25 20:01,R_3BW1SeVr0tsJW9f,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,4,2,1,2,7,,,,,BT,,4,6,3,2,1,5,696
4/21/25 21:47,4/21/25 21:48,0,100,44,1,4/21/25 21:48,R_7zRShJIxVCkBR8u,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1440x900,6,2,9,1,2,,,,,,CT,,6,5,3,1,4,2,699
4/21/25 13:25,4/21/25 13:36,0,100,650,1,4/21/25 13:36,R_5RwGaJiN38dNsEN,,,,,anonymous,EN,Safari,18.4,Macintosh,1024x1366,,2,4,2,2,,,,,2,NANT,,3,5,4,2,1,6,700
4/21/25 12:13,4/21/25 12:14,0,100,88,1,4/21/25 12:14,R_5ndQy99UgqS2btz,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1200,,2,9,2,2,,,2,,,PSB,,2,1,3,6,4,5,701
4/21/25 13:41,4/21/25 13:42,0,100,66,1,4/21/25 13:42,R_5Wvc0jKpq5yXElw,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,2,8,2,2,2,,,,,BT,,1,6,3,2,5,4,702
4/21/25 13:31,4/21/25 13:35,0,100,185,1,4/21/25 13:35,R_7sg9nDtYvgWtStX,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1920x1080,1,4,2,2,1,,,,,,CT,,6,1,4,3,2,5,703
4/21/25 12:36,4/21/25 12:37,0,100,49,1,4/21/25 12:37,R_7GNvxf5aqd1kaE3,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,2560x1440,1,4,7,1,1,,,,,,CT,,6,2,4,3,1,5,704
4/21/25 16:57,4/21/25 16:59,0,100,72,1,4/21/25 16:59,R_5z754DVr7aJ8va6,,,,,anonymous,EN,Firefox,137,Windows NT 10.0,1920x1080,,2,9,1,2,,,5,,,PSB,,2,5,4,6,3,1,705
4/21/25 12:32,4/21/25 12:33,0,100,79,1,4/21/25 12:33,R_3AoE3qSPuJSoidz,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,2560x1440,1,1,1,2,2,,,,,,CT,,6,1,2,3,4,5,706
4/21/25 12:24,4/21/25 12:25,0,100,54,1,4/21/25 12:25,R_6O02kxckLkuOEE9,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,4,2,1,2,7,,,,,BT,,3,6,4,5,2,1,709
4/21/25 15:08,4/21/25 15:09,0,100,93,1,4/21/25 15:09,R_6PZOlGT7LrcP62j,,,,,anonymous,EN,Chrome,116.0.0.0,Macintosh,1440x900,2,2,2,2,2,,,,,,CT,,6,5,3,1,4,2,710
4/21/25 12:17,4/21/25 12:22,0,100,315,1,4/21/25 12:22,R_7gZSfg62vzHOW2K,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,3,2,4,2,1,,,,,,CT,,6,1,3,5,4,2,711
4/21/25 12:45,4/21/25 12:52,0,100,393,1,4/21/25 12:52,R_7ub1qhqLDvK7fKF,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,3,2,1,2,,,,4,,UA,,2,1,5,4,6,3,712
4/21/25 12:10,4/21/25 12:11,0,100,86,1,4/21/25 12:11,R_5IK4VoLQhsgGvmc,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1470x956,,2,8,1,1,,5,,,,PSA,,2,3,6,1,4,5,713
4/21/25 12:11,4/21/25 12:14,0,100,154,1,4/21/25 12:14,R_5YKhMlFtHF2AGUd,,,,,anonymous,EN,Chrome,134.0.0.0,Macintosh,1710x1112,2,2,5,1,2,,,,,,CT,,6,3,2,4,1,5,714
4/21/25 15:03,4/21/25 15:04,0,100,77,1,4/21/25 15:04,R_3wu8H1tZgZqQtBr,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,6,2,2,5,,,,,BT,,4,6,3,1,5,2,715
4/21/25 12:38,4/21/25 12:39,0,100,40,1,4/21/25 12:39,R_5ymzzGLZuWXtUd3,,,,,anonymous,EN,Chrome,135.0.0.0,Macintosh,1680x1050,,2,2,1,2,,,,,1,NANT,,4,1,5,2,3,6,716
4/21/25 12:25,4/21/25 12:26,0,100,56,1,4/21/25 12:26,R_6n2wGLTyCu7EJqy,,,,,anonymous,EN,Edge,135.0.0.0,Windows NT 10.0,1280x720,1,4,1,2,2,,,,,,CT,,6,1,4,5,3,2,718
4/21/25 13:07,4/21/25 13:09,0,100,77,1,4/21/25 13:09,R_6SwcoVAQ1aGzKpv,,,,,anonymous,EN,Safari,18.2,Macintosh,1470x956,,3,8,1,2,,,7,,,PSB,,5,4,1,6,2,3,719
4/21/25 12:12,4/21/25 12:13,0,100,66,1,4/21/25 12:13,R_7rUfdAZP9LwgWoQ,,,,,anonymous,EN,Safari,18.4,Macintosh,1680x1050,,2,2,1,1,,,6,,,PSB,,2,3,4,6,1,5,720
4/21/25 17:01,4/21/25 17:06,0,100,308,1,4/21/25 17:06,R_7zA24uFWgZ2fROa,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1920x1080,,2,1,1,1,,,,2,,UA,,5,3,2,4,6,1,721
4/21/25 15:20,4/21/25 15:21,0,100,69,1,4/21/25 15:21,R_3P6PeTmcBNK6mXs,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1536x864,,2,4,1,2,7,,,,,BT,,1,6,2,4,5,3,725
4/21/25 12:12,4/21/25 12:13,0,100,61,1,4/21/25 12:13,R_3brAG6VYG03Zhzb,,,,,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,,3,6,2,2,7,,,,,BT,,1,6,4,5,2,3,727
4/21/25 12:53,4/21/25 12:54,0,100,114,1,4/21/25 12:54,R_6DCZhtbZmkJQWB3,,,,,anonymous,EN,Chrome,121.0.0.0,Macintosh,1680x1050,3,3,3,2,2,,,,,,CT,,6,3,1,4,2,5,728
