StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,consent non_twins,consent twins,Q57,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,attitude_1,argument,new_att_1,i1_1,i1_2,i2_1,i2_2,i3_1,i3_2,a1_1,a2_1,a3_1,side1,side2,side3,side 2,absurd_1,absurd_2,absurd_3,s_1,s_2,s_3,FL_42_DO_FL_29,FL_42_DO_FL_43,FL_6_DO_FL_7,FL_6_DO_FL_8,FL_15_DO_FL_16,FL_15_DO_FL_17,FL_12_DO_FL_13,FL_12_DO_FL_14,FL_50_DO_FL_51,FL_50_DO_FL_52,FL_59_DO_FL_60,FL_59_DO_FL_61,FL_56_DO_FL_57,FL_56_DO_FL_58,Imagine1_DO_i1_2,Imagine1_DO_Q9,Imagine1_DO_Q8,Imagine1_DO_i1_1,Imagine2_DO_i2_2,Imagine2_DO_i2_1,Imagine2_DO_Q12,Imagine2_DO_Q11,Imagine3_DO_i3_1,Imagine3_DO_Q18,Imagine3_DO_Q17,Imagine3_DO_i3_2,TWIN_ID,
6/6/2025 11:06,6/6/2025 11:12,100,382,1,6/6/2025 11:12,4,,I will not use AI to answer this survey,0,0,13.595,0,0,Why does the Government want to have such control of the people. This is beyond anything I've ever imagined living in the USA,0,7,7,7,7,7,1,7,7,7,a good idea,supports,in support,,B,A,A,control,test,control,,,,1,1,,1,,1,,,1,1,,3,1,,2,2,3,,1,2,1,,3,364,
6/4/2025 21:20,6/4/2025 21:27,100,400,1,6/4/2025 21:27,4,,I will not use AI to answer this survey,0,0,15.283,0,10,"The universal basic income is a way to show support to the country's citizens. Even though it might be more beneficial to some people than others, it gives everyone the same opportunity to at least have food and shelter. ",21,5,5,6,6,6,2,1,4,2,a good idea,supports,in support,,A,A,A,control,test,test,,,1,,1,,1,,1,,,1,,1,2,1,,3,3,2,,1,3,,1,2,365,
6/4/2025 17:20,6/4/2025 17:30,100,553,1,6/4/2025 17:30,4,,I will not use AI to answer this survey,0,0,64.825,0,81,"What I think that makes me have thought is how will individuals use the funds for. Since no one is restricted as to how to use the funds ,some may buy illegal substances and drugs with it and this may be a problem for the families",51,6,7,5,6,6,7,6,7,5,a bad idea,opposes,against,,A,B,A,control,test,test,,,1,,,1,1,,1,,,1,,1,3,1,,2,2,3,,1,2,,1,3,368,
6/4/2025 18:12,6/4/2025 18:37,100,1454,1,6/4/2025 18:37,4,,I will not use AI to answer this survey,0,0,175.632,0,75,One compelling argument against UBI is that giving everyone the same amount regardless of need might waste resources that could be better targeted. Someone struggling to afford groceries or rent needs help more urgently than someone already living comfortably. I worry that replacing programs like food stamps with a flat payment  might end up hurting the people who actually need the most support.,70,6,7,7,4,4,4,3,1,2,a bad idea,opposes,against,,B,A,B,control,test,control,,,,1,1,,,1,1,,,1,1,,3,1,,2,3,2,,1,2,1,,3,370,
6/4/2025 21:27,6/4/2025 21:31,100,200,1,6/4/2025 21:31,4,,I will not use AI to answer this survey,0,0,6.24,0,0,Universal basic income could help those that struggle with finding regular employment able to support themselves.  They are likely already on government assistance so it might be better to just give them a regular paycheck.,0,6,5,6,7,1,1,2,5,2,a good idea,supports,in support,,A,B,B,test,control,control,,,1,,,1,,1,,1,1,,1,,3,,1,2,3,2,1,,2,1,,3,371,
6/4/2025 20:19,6/4/2025 20:26,100,411,1,6/4/2025 20:26,4,, I will not use AI to answer this survey,0,0,40.751,0,76,Giving people money for food and housing discourages people from working and why would we give anything to people that can already afford such things and more.  Supplementing the income of someone who is middle to upper class is just ridiculous and a waste of money,76,6,6,7,5,2,1,7,4,2,a bad idea,opposes,against,,B,B,B,test,test,control,,,,1,,1,,1,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,373,
6/5/2025 6:33,6/5/2025 6:38,100,315,1,6/5/2025 6:38,4,,I will not use AI to answer this survey,0,0,21.092,0,60,One argument against universal basic income is it will discourage work. If you receive a check for rent and food it will make some people not want to get off the couch. They will be content to spend all day on the couch.,48,6,5,3,4,2,2,4,5,3,a bad idea,opposes,against,,A,B,A,control,control,control,,,1,,,1,1,,1,,1,,1,,2,1,,3,3,2,1,,2,1,,3,375,
6/5/2025 8:22,6/5/2025 8:29,100,424,1,6/5/2025 8:29,4,,I will not use AI to answer this survey,2.61,9.088,26.191,2,65,One argument against basic income is that people who are receiving money for food and housing directly may not use it for that and there will still be issues with the basic needs of citizens.  They may use the money for addictions or not for housing.  They may not pay their rent and buy non-essentials.,65,5,3,5,6,2,3,6,5,5,a bad idea,opposes,against,,B,A,B,test,test,test,,,,1,1,,,1,,1,,1,,1,3,,1,2,2,3,,1,3,,1,2,376,
6/4/2025 16:38,6/4/2025 16:41,100,169,1,6/4/2025 16:41,4,,I will not use AI to answer this survey,0,0,16.909,0,100,UBI would take a large amount of money to fund and would perhaps take money away from something else vital.,26,6,6,7,6,3,2,4,3,5,a bad idea,opposes,against,,B,A,A,test,control,test,,,,1,1,,1,,,1,1,,,1,2,,1,3,2,3,1,,3,,1,2,378,
6/5/2025 10:16,6/5/2025 10:20,100,266,1,6/5/2025 10:20,4,,I will not use ai to answer this survey,0,0,7.268,0,100,Because advantaged people do  not care about the disadvantaged and need much more money for more homes and cars.,100,4,4,5,5,1,1,4,1,7,a bad idea,opposes,against,,B,A,B,test,test,control,,,,1,1,,,1,,1,,1,1,,2,,1,3,2,3,,1,2,1,,3,379,
6/4/2025 22:28,6/4/2025 22:32,100,201,1,6/4/2025 22:32,4,,I will not use AI to answer this survey,0,0,6.252,0,19,"It may be a good idea because then everyone will have an equal chance of successes. In addition, it will eliminate social status which could help evolve equality.",21,6,7,4,6,3,3,2,4,4,a good idea,supports,in support,,A,A,B,test,control,control,,,1,,1,,,1,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,380,
6/5/2025 13:39,6/5/2025 13:45,100,377,1,6/5/2025 13:45,4,,I will not use AI to answer this survey.,0,0,11.333,0,100,"A substantial portion of the population will use this as a ceiling, and likely won't feel it necessary to work, thus cheating the system and reducing the tax base. This would also possibly contribute to inflation, which would raise costs for all, and require constant adjustment of the basic income levels.",100,7,7,1,7,1,1,1,1,1,a bad idea,opposes,against,,A,B,A,control,control,test,,,1,,,1,1,,1,,1,,,1,3,1,,2,2,3,1,,3,,1,2,382,
6/4/2025 17:09,6/4/2025 17:17,100,436,1,6/4/2025 17:17,4,,I will not use AI to answer this survey,0,0,38.502,0,32," it provides a safety net, reducing poverty and financial stress, and gives people the freedom to pursue meaningful work and personal development, rather than just taking any job for the sake of a paycheck",40,5,5,5,5,6,7,5,5,5,a good idea,supports,in support,,A,B,B,test,test,test,,,1,,,1,,1,,1,,1,,1,2,,1,3,2,3,,1,2,,1,3,383,
6/4/2025 23:23,6/4/2025 23:34,100,681,1,6/4/2025 23:34,4,,I will not use AI to answer this survey,0,0,23.944,0,0,"If the tariffs work as intended then manufacturing will return to the US, just in time for all the jobs to be performed by robots. Then there will be little work for humans to do and possibly some monetary dividend as a result. If we take this a step further and the government is AI and the people vote on the code and rules the AI follows, then the waste and thievery we experience with humans in charge will pay another dividend. There of course needs to be safeguards to prevent someone or a group from subverting this system, because of course they will try. Then I suppose a UBI may make sense.  ",0,6,4,4,5,1,2,3,2,6,a good idea,supports,in support,,A,B,B,test,control,test,,,1,,,1,,1,,1,1,,,1,3,,1,2,2,3,1,,3,,1,2,385,
6/4/2025 16:45,6/4/2025 16:50,100,334,1,6/4/2025 16:50,4,,I will not use AI to answer this survey,0,0,12.829,0,100,"UBI might be harmful to people who accept it, as there is an idea in the U.S. that a person's value comes only from the work they do. A concern is that people who don't refuse the money could be victimized by bad actors. People have been harmed for lesser things in this country, and the current administration says bad things about people who are poor, thus inspiring people to cause others harm.",100,3,4,1,4,2,5,4,1,4,a bad idea,opposes,against,,A,B,B,test,control,test,,,1,,,1,,1,,1,1,,,1,3,,1,2,2,3,1,,3,,1,2,386,
6/4/2025 17:12,6/4/2025 17:18,100,339,1,6/4/2025 17:18,4,,I will not use Al to answer this survey.,0,0,34.674,0,0,"Having a universal basic income would relieve some people's minds about having enough money to meet their basic needs. Instead of worrying about paying rent or a mortgage, this will be automatically covered and relieve people's minds. Also, other basic needs will be provided for.",0,4,4,1,6,1,1,4,1,4,a good idea,supports,in support,,B,B,B,control,control,test,,,,1,,1,,1,1,,1,,,1,3,1,,2,2,3,1,,2,,1,3,388,
6/4/2025 16:37,6/4/2025 16:47,100,612,1,6/4/2025 16:47,4,,I will not use AI to answer this survey.,0,0,24.72,0,66,"I think it would be encourage people to not work. It would not ensure housing for people and right now that is a big problem in this country. And it would not prevent people. from using it for drugs , etc.",45,6,4,4,5,2,6,5,7,7,a bad idea,opposes,against,,B,A,A,test,control,control,,,,1,1,,1,,,1,1,,1,,2,,1,3,3,2,1,,3,1,,2,389,
6/5/2025 8:38,6/5/2025 8:46,100,515,1,6/5/2025 8:46,4,,I will not use AI to answer this survey.,0.901,26.675,27.206,2,20,"Would provide a more level playing field for all citizens to insure basic needs are covered, thus helping to reduce areas of need such as poverty, hunger, etc.       
",20,5,5,5,4,2,2,5,5,5,a good idea,supports,in support,,B,B,A,control,control,control,,,,1,,1,1,,1,,1,,1,,2,1,,3,2,3,1,,2,1,,3,390,
6/4/2025 18:49,6/4/2025 18:51,100,154,1,6/4/2025 18:51,4,,I will not use AI to answer this survey,0,0,5.346,0,6,Universal basic income is a good idea because it provides all citizens that receive it to have minimal income to pay for necessaries such as food utilities etc.  Even with welfare and snap the cost of so many things exceeds the supplemental income.  ,6,6,6,2,6,2,2,7,4,1,a good idea,supports,in support,,B,A,B,test,control,control,,,,1,1,,,1,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,391,
6/7/2025 0:04,6/7/2025 0:10,100,401,1,6/7/2025 0:10,4,,I will not use AI to answer this survey,1.252,1.252,16.199,1,100,Some people who receive their UBI may use it for reasons that are unethical and in ways that negatively affect the public. For instance the money could be used toward starting a business to sell drugs and getting people hooked on things they shouldn’t be.,97,5,4,1,3,3,2,4,6,5,a bad idea,opposes,against,,B,A,B,test,control,control,,,,1,1,,,1,,1,1,,1,,3,,1,2,2,3,1,,2,1,,3,392,
6/4/2025 16:46,6/4/2025 16:49,100,212,1,6/4/2025 16:49,4,,I will not use AI to answer this survey,0,0,14.264,0,79,Universal basic income is a bad idea because it causes dependency upon the government. People will lack incentive to work hard to advance through the system and the economy will suffer. Innovation will no longer exist.,73,7,7,5,6,1,2,7,7,3,a bad idea,opposes,against,,B,B,B,test,test,test,,,,1,,1,,1,,1,,1,,1,3,,1,2,3,2,,1,2,,1,3,394,
6/4/2025 19:15,6/4/2025 19:23,100,452,1,6/4/2025 19:23,4,,I will not use AI to answer this survey,2.61,14.555,15.186,3,100,"that it costs too much money. The amount of taxes that would need to be used in order to give everyone ""free money"" would bankrupt the country.",90,3,3,2,7,2,4,1,7,1,a bad idea,opposes,against,,B,B,B,test,control,test,,,,1,,1,,1,,1,1,,,1,2,,1,3,2,3,1,,3,,1,2,396,
6/7/2025 1:26,6/7/2025 1:34,100,472,1,6/7/2025 1:34,4,,I will not use AI to answer this survey.,0,0,23.63,0,40,"Every person has a right to be able to provide for their basic needs.  By providing for a universal basic income you would be eliminating the costs of many specific social help programs such as well baby care or food stamps.  You would not need to have large staffs of administrators to oversee each program, since the universal basic income would cover each person's basic needs.  Therefore universal basic income would be a more efficient and effective type of government program.",40,6,5,3,4,3,2,2,3,4,a good idea,supports,in support,,A,B,A,test,control,test,,,1,,,1,1,,,1,1,,,1,3,,1,2,3,2,1,,2,,1,3,397,
6/4/2025 19:27,6/4/2025 19:31,100,240,1,6/4/2025 19:31,4,,I will not use AI to answer this survey,0,0,17.535,0,4,it would do away with poverty which in turn will be less crime as a result. if people can afford everything they need they will be happier and more productive,7,6,6,4,5,3,3,1,2,1,a good idea,supports,in support,,A,B,B,control,test,control,,,1,,,1,,1,1,,,1,1,,2,1,,3,3,2,,1,2,1,,3,398,
6/4/2025 16:54,6/4/2025 16:58,100,202,1,6/4/2025 16:58,4,,I will not use AI to answer this survey,0,0,6.274,0,70,Tax payer money is one source that this income could come from to people who aren't even working for it. This could upset many people who work hard for their money. People are rightfully selfish when it comes to the money they work for.,70,1,5,7,2,2,2,7,2,4,a bad idea,opposes,against,,B,B,A,control,test,test,,,,1,,1,1,,1,,,1,,1,3,1,,2,2,3,,1,2,,1,3,401,
6/4/2025 16:37,6/4/2025 16:40,100,181,1,6/4/2025 16:40,4,,I will not use ai to answer this survey. ,0,0,14.279,0,70,that it would prevent people from taking initiative to get a job and support themselves. People can use universal basic income as a crutch and never do anything on their own. ,33,6,6,1,7,2,2,4,6,5,a bad idea,opposes,against,,A,B,B,control,control,control,,,1,,,1,,1,1,,1,,1,,2,1,,3,3,2,1,,3,1,,2,402,
6/4/2025 18:33,6/4/2025 18:39,100,330,1,6/4/2025 18:39,4,,I will not use AI to answer this survey,0,0,25.341,0,24,I can see it being a benefit to those who deserve it as in retirees or veterans. I believe they should have access to the benifit,23,5,6,7,6,4,1,4,7,6,a good idea,supports,in support,,A,A,B,test,control,control,,,1,,1,,,1,,1,1,,1,,3,,1,2,2,3,1,,3,1,,2,404,
6/5/2025 20:42,6/5/2025 20:55,100,722,1,6/5/2025 20:55,4,,I will not use AI to answer this survey,0,0,17.733,0,30,"That it would massively reduce homeless populations, reduce hunger, and to a small extent lessen the societal wealth gap in America",36,2,4,7,1,3,5,1,7,2,a good idea,supports,in support,,A,B,B,control,test,test,,,1,,,1,,1,1,,,1,,1,3,1,,2,2,3,,1,3,,1,2,406,
6/4/2025 17:33,6/4/2025 17:39,100,339,1,6/4/2025 17:39,4,,I will not use AI to answer this survey,0,0,23.119,0,100,One argument that opposes UBI that I find compelling is that it might reduce the incentive to work which can lead to decreased overall productivity and economic output.  It could also result in higher taxes as well as cuts to other important services.,85,5,5,6,4,5,3,2,1,6,a bad idea,opposes,against,,A,B,A,test,test,test,,,1,,,1,1,,,1,,1,,1,2,,1,3,3,2,,1,3,,1,2,407,
6/5/2025 8:27,6/5/2025 8:31,100,251,1,6/5/2025 8:31,4,,I will not use AI to answer this survey,0,0,12.998,0,70,"A universal basic income would disincentivize people from working or contributing to society because they know their basic needs will be met with no effort on their part. Most people want to better their circumstances, but there are some who would rather do nothing and let other people do the work to support them. This seems unfair.",65,5,3,6,5,2,4,2,6,6,a bad idea,opposes,against,,A,A,B,test,test,test,,,1,,1,,,1,,1,,1,,1,2,,1,3,3,2,,1,2,,1,3,408,
6/5/2025 7:52,6/5/2025 8:03,100,681,1,6/5/2025 8:03,4,,I will not use AI to answer this survey,8.488,8.488,43.837,1,40,"I think with the IBU people wouldn't have to worry about bills and could focus on what they want, like starting a business or learning something new, without worrying about going broke. It would take a lot of pressure off them and make life a lot less stressful.",80,7,6,6,5,3,4,5,6,5,a good idea,supports,in support,,A,B,B,control,test,control,,,1,,,1,,1,1,,,1,1,,2,1,,3,2,3,,1,3,1,,2,409,
6/5/2025 10:38,6/5/2025 10:41,100,200,1,6/5/2025 10:41,4,,I will not use AI to answer this survey,0,0,10.102,0,80,People will use this income carelessly rather than use it for the benefits of housing or food. They might use it for something like drugs or alcohol. ,43,4,4,6,5,3,3,5,7,6,a bad idea,opposes,against,,B,B,B,test,test,test,,,,1,,1,,1,,1,,1,,1,3,,1,2,3,2,,1,3,,1,2,410,
6/5/2025 7:40,6/5/2025 7:51,100,686,1,6/5/2025 7:51,4,,"I will not use AI to answer this survey
",120.99,138.27,139.515,2,75,"One big problem I see with universal basic income is that it might make people just not want to work. Like, if everyone’s getting a paycheck no matter what, what’s stopping some folks from just chilling at home all day? That could really mess with the economy and make it harder for everyone in the long run.",65,6,5,3,6,4,5,4,5,3,a bad idea,opposes,against,,B,B,A,test,control,test,,,,1,,1,1,,,1,1,,,1,2,,1,3,3,2,1,,2,,1,3,411,
6/4/2025 16:39,6/4/2025 16:48,100,529,1,6/4/2025 16:48,4,,I will not use AI to answer this survey,0,0,40.667,0,100,"if I'm completely honest, I don't think it would be a bad idea. All legal citizens would get a base income fixed by the government. By doing that, it helps the economy and everyones way of life because it allows citizens to have money in order to pay for essential things like food and housing. There would be less homeless, which also means more jobs. ",100,7,7,7,3,1,1,4,5,1,a bad idea,opposes,against,,B,B,A,test,test,test,,,,1,,1,1,,,1,,1,,1,2,,1,3,3,2,,1,2,,1,3,413,
